ICD code,ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
730.73,9738,73073,Polio osteopathy-forearm,"Osteopathy resulting from poliomyelitis, forearm"
730.74,9739,73074,Polio osteopathy-hand,"Osteopathy resulting from poliomyelitis, hand"
730.75,9740,73075,Polio osteopathy-pelvis,"Osteopathy resulting from poliomyelitis, pelvic region and thigh"
730.76,9741,73076,Polio osteopathy-l/leg,"Osteopathy resulting from poliomyelitis, lower leg"
730.77,9742,73077,Polio osteopathy-ankle,"Osteopathy resulting from poliomyelitis, ankle and foot"
730.78,9743,73078,Polio osteopathy NEC,"Osteopathy resulting from poliomyelitis, other specified sites"
730.79,9744,73079,Polio osteopathy-mult,"Osteopathy resulting from poliomyelitis, multiple sites"
958.99,9745,95899,Trauma compart synd NEC,Traumatic compartment syndrome of other sites
959.01,9746,95901,Head injury NOS,"Head injury, unspecified"
959.09,9747,95909,Face & neck injury,Injury of face and neck
959.11,9748,95911,Injury of chest wall NEC,Other injury of chest wall
959.12,9749,95912,Injury of abdomen NEC,Other injury of abdomen
959.13,9750,95913,Fx corpus cavrnosm penis,Fracture of corpus cavernosum penis
959.14,9751,95914,Inj external genital NEC,Other injury of external genitals
959.19,9752,95919,Trunk injury-sites NEC,Other injury of other sites of trunk
959.2,9753,9592,Shldr/upper arm inj NOS,Shoulder and upper arm injury
959.3,9754,9593,Elb/forearm/wrst inj NOS,"Elbow, forearm, and wrist injury"
959.4,9755,9594,Hand injury NOS,"Hand, except finger injury"
959.5,9756,9595,Finger injury NOS,Finger injury
795.08,11201,79508,Unsat cerv cytlogy smear,Unsatisfactory cervical cytology smear
795.09,11202,79509,Abn pap cervix HPV NEC,Other abnormal Papanicolaou smear of cervix and cervical HPV
795.10,11203,79510,Abn gland pap smr vagina,Abnormal glandular Papanicolaou smear of vagina
795.11,11204,79511,Pap smear vag w ASC-US,Papanicolaou smear of vagina with atypical squamous cells of undetermined significance (ASC-US)
795.12,11205,79512,Pap smear vagina w ASC-H,Papanicolaou smear of vagina with atypical squamous cells cannot exclude high grade squamous intraepithelial lesion (ASC-H)
795.13,11206,79513,Pap smear vagina w LGSIL,Papanicolaou smear of vagina with low grade squamous intraepithelial lesion (LGSIL)
795.14,11207,79514,Pap smear vagina w HGSIL,Papanicolaou smear of vagina with high grade squamous intraepithelial lesion (HGSIL)
795.15,11208,79515,Vag hi risk HPV-DNA pos,Vaginal high risk human papillomavirus (HPV) DNA test positive
795.16,11209,79516,Pap smr vag-cytol malig,Papanicolaou smear of vagina with cytologic evidence of malignancy
795.18,11210,79518,Vaginl cytol smr unsatis,Unsatisfactory vaginal cytology smear
795.19,11211,79519,Oth abn Pap smr vag/HPV,Other abnormal Papanicolaou smear of vagina and vaginal HPV
795.2,11212,7952,Abn chromosomal analysis,Nonspecific abnormal findings on chromosomal analysis
795.31,11213,79531,Nonsp postv find-anthrax,Nonspecific positive findings for anthrax
795.39,11214,79539,Nonsp positive cult NEC,Other nonspecific positive culture findings
795.4,11215,7954,Abn histologic find NEC,Other nonspecific abnormal histological findings
795.51,11216,79551,Nonsp rea skn test wo tb,Nonspecific reaction to tuberculin skin test without active tuberculosis
795.52,11217,79552,Nonsp rea gma interferon,Nonspecific reaction to cell mediated immunity measurement of gamma interferon antigen response without active tuberculosis
813.42,11218,81342,Fx distal radius NEC-cl,Other closed fractures of distal end of radius (alone)
813.43,11219,81343,Fx distal ulna-closed,Closed fracture of distal end of ulna (alone)
813.44,11220,81344,Fx low radius w ulna-cl,Closed fracture of lower end of radius with ulna
813.45,11221,81345,Torus fx radius-cl/alone,Torus fracture of radius (alone)
813.46,11222,81346,Torus fx ulna-closed,Torus fracture of ulna (alone)
813.47,11223,81347,Torus fx radius/ulna-clo,Torus fracture of radius and ulna
813.50,11224,81350,Fx lower forearm NOS-opn,"Open fracture of lower end of forearm, unspecified"
813.51,11225,81351,Colles' fracture-open,Open Colles' fracture
813.52,11226,81352,Fx distal radius NEC-opn,Other open fractures of distal end of radius (alone)
813.53,11227,81353,Fx distal ulna-open,Open fracture of distal end of ulna (alone)
813.54,11228,81354,Fx low radius w ulna-opn,Open fracture of lower end of radius with ulna
813.80,11229,81380,Fx forearm NOS-closed,Closed fracture of unspecified part of forearm
813.81,11230,81381,Fx radius NOS-closed,Closed fracture of unspecified part of radius (alone)
813.82,11231,81382,Fracture ulna NOS-closed,Closed fracture of unspecified part of ulna (alone)
813.83,11232,81383,Fx radius w ulna NOS-cl,Closed fracture of unspecified part of radius with ulna
813.90,11233,81390,Fx forearm NOS-open,Open fracture of unspecified part of forearm
813.91,11234,81391,Fracture radius NOS-open,Open fracture of unspecified part of radius (alone)
813.92,11235,81392,Fracture ulna NOS-open,Open fracture of unspecified part of ulna (alone)
813.93,11236,81393,Fx radius w ulna NOS-opn,Open fracture of unspecified part of radius with ulna
814.00,11237,81400,Fx carpal bone NOS-close,"Closed fracture of carpal bone, unspecified"
814.01,11238,81401,"Fx navicular, wrist-clos",Closed fracture of navicular [scaphoid] bone of wrist
814.02,11239,81402,"Fx lunate, wrist-closed",Closed fracture of lunate [semilunar] bone of wrist
814.03,11240,81403,"Fx triquetral, wrist-cl",Closed fracture of triquetral [cuneiform] bone of wrist
814.04,11241,81404,Fx pisiform-closed,Closed fracture of pisiform bone of wrist
814.05,11242,81405,Fx trapezium bone-closed,Closed fracture of trapezium bone [larger multangular] of wrist
814.06,11243,81406,Fx trapezoid bone-closed,Closed fracture of trapezoid bone [smaller multangular] of wrist
814.07,11244,81407,Fx capitate bone-closed,Closed fracture of capitate bone [os magnum] of wrist
814.08,11245,81408,Fx hamate bone-closed,Closed fracture of hamate [unciform] bone of wrist
814.09,11246,81409,Fx carpal bone NEC-close,Closed fracture of other bone of wrist
814.10,11247,81410,Fx carpal bone NOS-open,"Open fracture of carpal bone, unspecified"
814.11,11248,81411,"Fx navicular, wrist-open",Open fracture of navicular [scaphoid] bone of wrist
814.12,11249,81412,"Fx lunate, wrist-open",Open fracture of lunate [semilunar] bone of wrist
814.13,11250,81413,"Fx triquetral, wrist-opn",Open fracture of triquetral [cuneiform] bone of wrist
814.14,11251,81414,Fx pisiform-open,Open fracture of pisiform bone of wrist
814.15,11252,81415,Fx trapezium bone-open,Open fracture of trapezium bone [larger multangular] of wrist
814.16,11253,81416,Fx trapezoid bone-open,Open fracture of trapezoid bone [smaller multangular] of wrist
814.17,11254,81417,Fx capitate bone-open,Open fracture of capitate bone [os magnum] of wrist
814.18,11255,81418,Fx hamate bone-open,Open fracture of hamate [unciform] bone of wrist
814.19,11256,81419,Fx carpal bone NEC-open,Open fracture of other bone of wrist
815.00,11257,81500,Fx metacarpal NOS-closed,"Closed fracture of metacarpal bone(s), site unspecified"
815.01,11258,81501,Fx 1st metacarp base-cl,Closed fracture of base of thumb [first] metacarpal
815.02,11259,81502,Fx metacarp base NEC-cl,Closed fracture of base of other metacarpal bone(s)
815.03,11260,81503,Fx metacarpal shaft-clos,Closed fracture of shaft of metacarpal bone(s)
815.04,11261,81504,Fx metacarpal neck-close,Closed fracture of neck of metacarpal bone(s)
815.09,11262,81509,Mult fx metacarpus-close,Closed fracture of multiple sites of metacarpus
815.10,11263,81510,Fx metacarpal NOS-open,"Open fracture of metacarpal bone(s), site unspecified"
815.11,11264,81511,Fx 1st metacarp base-opn,Open fracture of base of thumb [first] metacarpal
815.12,11265,81512,Fx metacarp base NEC-opn,Open fracture of base of other metacarpal bone(s)
902.25,11266,90225,Inj super mesenteric art,Injury to superior mesenteric artery (trunk)
902.26,11267,90226,Inj brnch sup mesent art,Injury to primary branches of superior mesenteric artery
902.27,11268,90227,Inj infer mesenteric art,Injury to inferior mesenteric artery
902.29,11269,90229,Inj mesenteric vess NEC,"Injury to celiac and mesenteric arteries, other"
902.31,11270,90231,Inj superior mesent vein,Injury to superior mesenteric vein and primary subdivisions
902.32,11271,90232,Inj inferior mesent vein,Injury to inferior mesenteric vein
902.33,11272,90233,Injury portal vein,Injury to portal vein
902.34,11273,90234,Injury splenic vein,Injury to splenic vein
902.39,11274,90239,Inj port/splen vess NEC,"Injury to portal and splenic veins, other"
902.40,11275,90240,Injury renal vessel NOS,"Injury to renal vessel(s), unspecified"
902.41,11276,90241,Injury renal artery,Injury to renal artery
902.42,11277,90242,Injury renal vein,Injury to renal vein
902.49,11278,90249,Injury renal vessel NEC,"Injury to renal blood vessels, other"
902.50,11279,90250,Injury iliac vessel NOS,"Injury to iliac vessel(s), unspecified"
902.51,11280,90251,Inj hypogastric artery,Injury to hypogastric artery
675.81,11504,67581,Breast infect NEC-deliv,"Other specified infections of the breast and nipple associated with childbirth, delivered, with or without mention of antepartum condition"
675.82,11505,67582,Breast inf NEC-del w p/p,"Other specified infections of the breast and nipple associated with childbirth, delivered, with mention of postpartum complication"
675.83,11506,67583,Breast inf NEC-antepart,"Other specified infections of the breast and nipple associated with childbirth, antepartum condition or complication"
675.84,11507,67584,Breast inf NEC-postpart,"Other specified infections of the breast and nipple associated with childbirth, postpartum condition or complication"
675.90,11508,67590,Breast inf preg NOS-unsp,"Unspecified infection of the breast and nipple associated with childbirth, unspecified as to episode of care or not applicable"
675.91,11509,67591,Breast infect NOS-deliv,"Unspecified infection of the breast and nipple associated with childbirth, delivered, with or without mention of antepartum condition"
675.92,11510,67592,Breast inf NOS-del w p/p,"Unspecified infection of the breast and nipple associated with childbirth, delivered, with mention of postpartum complication"
675.93,11511,67593,Breast inf NOS-antepart,"Unspecified infection of the breast and nipple associated with childbirth, antepartum condition or complication"
675.94,11512,67594,Breast inf NOS-postpart,"Unspecified infection of the breast and nipple associated with childbirth, postpartum condition or complication"
676.00,11513,67600,Retract nipple preg-unsp,"Retracted nipple associated with childbirth, unspecified as to episode of care or not applicable"
676.01,11514,67601,Retracted nipple-deliver,"Retracted nipple associated with childbirth, delivered, with or without mention of antepartum condition"
676.02,11515,67602,Retract nipple-del w p/p,"Retracted nipple associated with childbirth, delivered, with mention of postpartum complication"
676.03,11516,67603,Retract nipple-antepart,"Retracted nipple associated with childbirth, antepartum condition or complication"
676.04,11517,67604,Retract nipple-postpart,"Retracted nipple associated with childbirth, postpartum condition or complication"
676.10,11518,67610,Cracked nipple preg-unsp,"Cracked nipple associated with childbirth, unspecified as to episode of care or not applicable"
676.11,11519,67611,Cracked nipple-delivered,"Cracked nipple associated with childbirth, delivered, with or without mention of antepartum condition"
676.12,11520,67612,Cracked nipple-del w p/p,"Cracked nipple associated with childbirth, delivered, with mention of postpartum complication"
676.13,11521,67613,Cracked nipple-antepart,"Cracked nipple associated with childbirth, antepartum condition or complication"
676.14,11522,67614,Cracked nipple-postpart,"Cracked nipple associated with childbirth, postpartum condition or complication"
676.20,11523,67620,Breast engorge-unspec,"Engorgement of breasts associated with childbirth, unspecified as to episode of care or not applicable"
676.21,11524,67621,Breast engorge-delivered,"Engorgement of breasts associated with childbirth, delivered, with or without mention of antepartum condition"
676.22,11525,67622,Breast engorge-del w p/p,"Engorgement of breasts associated with childbirth, delivered, with mention of postpartum complication"
676.23,11526,67623,Breast engorge-antepart,"Engorgement of breasts associated with childbirth, antepartum condition or complication"
676.24,11527,67624,Breast engorge-postpart,"Engorgement of breasts associated with childbirth, postpartum condition or complication"
676.30,11528,67630,Breast dis preg NEC-unsp,"Other and unspecified disorder of breast associated with childbirth, unspecified as to episode of care or not applicable"
676.31,11529,67631,Breast dis NEC-delivered,"Other and unspecified disorder of breast associated with childbirth, delivered, with or without mention of antepartum condition"
676.32,11530,67632,Breast dis NEC-del w p/p,"Other and unspecified disorder of breast associated with childbirth, delivered, with mention of postpartum complication"
676.33,11531,67633,Breast dis NEC-antepart,"Other and unspecified disorder of breast associated with childbirth, antepartum condition or complication"
676.34,11532,67634,Breast dis NEC-postpart,"Other and unspecified disorder of breast associated with childbirth, postpartum condition or complication"
676.40,11533,67640,Lactation fail-unspec,"Failure of lactation, unspecified as to episode of care or not applicable"
676.41,11534,67641,Lactation fail-delivered,"Failure of lactation, delivered, with or without mention of antepartum condition"
676.42,11535,67642,Lactation fail-del w p/p,"Failure of lactation, delivered, with mention of postpartum complication"
676.43,11536,67643,Lactation fail-antepart,"Failure of lactation, antepartum condition or complication"
676.44,11537,67644,Lactation fail-postpart,"Failure of lactation, postpartum condition or complication"
676.50,11538,67650,Suppr lactation-unspec,"Suppressed lactation, unspecified as to episode of care or not applicable"
676.51,11539,67651,Suppr lactation-deliver,"Suppressed lactation, delivered, with or without mention of antepartum condition"
676.52,11540,67652,Suppr lactat-del w p/p,"Suppressed lactation, delivered, with mention of postpartum complication"
676.53,11541,67653,Suppr lactation-antepar,"Suppressed lactation, antepartum condition or complication"
676.54,11542,67654,Suppr lactation-postpart,"Suppressed lactation, postpartum condition or complication"
676.60,11543,67660,Galactorrhea preg-unspec,"Galactorrhea associated with childbirth, unspecified as to episode of care or not applicable"
676.61,11544,67661,Galactorrhea-delivered,"Galactorrhea associated with childbirth, delivered, with or without mention of antepartum condition"
676.62,11545,67662,Galactorrhea-del w p/p,"Galactorrhea associated with childbirth, delivered, with mention of postpartum complication"
676.63,11546,67663,Galactorrhea-antepartum,"Galactorrhea associated with childbirth, antepartum condition or complication"
676.64,11547,67664,Galactorrhea-postpartum,"Galactorrhea associated with childbirth, postpartum condition or complication"
969.04,11548,96904,Pois tetracyclc andepres,Poisoning by tetracyclic antidepressants
969.05,11549,96905,Pois tricyclc antidepres,Poisoning by tricyclic antidepressants
969.09,11550,96909,Pois antidepressants NEC,Poisoning by other antidepressants
969.1,11551,9691,Pois-phenothiazine tranq,Poisoning by phenothiazine-based tranquilizers
969.2,11552,9692,Pois-butyrophenone tranq,Poisoning by butyrophenone-based tranquilizers
969.3,11553,9693,Poison-antipsychotic NEC,"Poisoning by other antipsychotics, neuroleptics, and major tranquilizers"
969.4,11554,9694,Pois-benzodiazepine tran,Poisoning by benzodiazepine-based tranquilizers
969.5,11555,9695,Poison-tranquilizer NEC,Poisoning by other tranquilizers
969.6,11556,9696,Poisoning-hallucinogens,Poisoning by psychodysleptics (hallucinogens)
969.70,11557,96970,Pois psychostimulant NOS,"Poisoning by psychostimulant, unspecified"
969.71,11558,96971,Poisoning by caffeine,Poisoning by caffeine
969.72,11559,96972,Poisoning by amphetamine,Poisoning by amphetamines
969.73,11560,96973,Poison by methylphendate,Poisoning by methylphenidate
668.03,12669,66803,Pulm complicat-antepart,"Pulmonary complications of anesthesia or other sedation in labor and delivery, antepartum condition or complication"
741.92,11807,74192,Spina bifida-dorsal,"Spina bifida without mention of hydrocephalus, dorsal (thoracic) region"
741.93,11808,74193,Spina bifida-lumbar,"Spina bifida without mention of hydrocephalus, lumbar region"
742.0,11809,7420,Encephalocele,Encephalocele
742.1,11810,7421,Microcephalus,Microcephalus
742.2,11811,7422,"Reduction deform, brain",Congenital reduction deformities of brain
742.3,11812,7423,Congenital hydrocephalus,Congenital hydrocephalus
742.4,11813,7424,Brain anomaly NEC,Other specified congenital anomalies of brain
742.51,11814,74251,Diastematomyelia,Diastematomyelia
742.53,11815,74253,Hydromyelia,Hydromyelia
742.59,11816,74259,Spinal cord anomaly NEC,Other specified congenital anomalies of spinal cord
742.8,11817,7428,Nervous system anom NEC,Other specified congenital anomalies of nervous system
742.9,11818,7429,Nervous system anom NOS,"Unspecified congenital anomaly of brain, spinal cord, and nervous system"
743.00,11819,74300,Clinic anophthalmos NOS,"Clinical anophthalmos, unspecified"
743.03,11820,74303,Congen cystic eyeball,"Cystic eyeball, congenital"
743.06,11821,74306,Cryptophthalmos,Cryptophthalmos
743.10,11822,74310,Microphthalmos NOS,"Microphthalmos, unspecified"
743.11,11823,74311,Simple microphthalmos,Simple microphthalmos
743.12,11824,74312,Microphth w oth eye anom,Microphthalmos associated with other anomalies of eye and adnexa
743.20,11825,74320,Buphthalmos NOS,"Buphthalmos, unspecified"
743.21,11826,74321,Simple buphthalmos,Simple buphthalmos
743.22,11827,74322,Buphthal w oth eye anom,Buphthalmos associated with other ocular anomalies
743.30,11828,74330,Congenital cataract NOS,"Congenital cataract, unspecified"
743.31,11829,74331,Capsular cataract,Congenital capsular and subcapsular cataract
743.32,11830,74332,Cortical/zonular catarac,Congenital cortical and zonular cataract
743.33,11831,74333,Nuclear cataract,Congenital nuclear cataract
743.34,11832,74334,Cong tot/subtot cataract,"Total and subtotal cataract, congenital"
743.35,11833,74335,Congenital aphakia,Congenital aphakia
743.36,11834,74336,Anomalies of lens shape,Congenital anomalies of lens shape
743.37,11835,74337,Congenital ectopic lens,Congenital ectopic lens
743.39,11836,74339,Cong catar/lens anom NEC,Other congenital cataract and lens anomalies
743.41,11837,74341,Anom corneal size/shape,Congenital anomalies of corneal size and shape
743.42,11838,74342,Cong cornea opac aff vis,"Corneal opacities, interfering with vision, congenital"
743.43,11839,74343,Cong corneal opacit NEC,"Other corneal opacities, congenital"
743.44,11840,74344,Anom anter chamber-eye,"Specified congenital anomalies of anterior chamber, chamber angle, and related structures"
743.45,11841,74345,Aniridia,Aniridia
743.46,11842,74346,Anom iris & cil body NEC,Other specified congenital anomalies of iris and ciliary body
743.47,11843,74347,Anomalies of sclera,Specified congenital anomalies of sclera
743.48,11844,74348,Mult anom anter seg-eye,Multiple and combined congenital anomalies of anterior segment
743.49,11845,74349,Anom anter seg NEC-eye,Other congenital anomalies of anterior segment
743.51,11846,74351,Vitreous anomalies,Vitreous anomalies
743.52,11847,74352,Fundus coloboma,Fundus coloboma
743.53,11848,74353,Cong chorioretinal degen,"Chorioretinal degeneration, congenital"
743.54,11849,74354,Cong fold/cyst post eye,Congenital folds and cysts of posterior segment
743.55,11850,74355,Cong macular change-eye,Congenital macular changes
743.56,11851,74356,Cong retinal changes NEC,"Other retinal changes, congenital"
743.57,11852,74357,Optic disc anomalies,Specified congenital anomalies of optic disc
743.58,11853,74358,Vascular anom post eye,Vascular anomalies
743.59,11854,74359,Post segmnt anom NEC-eye,Other congenital anomalies of posterior segment
743.61,11855,74361,Congenital ptosis,Congenital ptosis
743.62,11856,74362,Congenital eyelid deform,Congenital deformities of eyelids
743.63,11857,74363,Spec anom of eyelid NEC,Other specified congenital anomalies of eyelid
743.64,11858,74364,Spec lacrimal gland anom,Specified congenital anomalies of lacrimal gland
743.65,11859,74365,Spec lacrimal pass anom,Specified congenital anomalies of lacrimal passages
743.66,11860,74366,Spec anomaly of orbit,Specified congenital anomalies of orbit
743.69,11861,74369,Anom eyelid/lacr/orb NEC,"Other congenital anomalies of eyelids, lacrimal system, and orbit"
743.8,11862,7438,Eye anomalies NEC,Other specified anomalies of eye
743.9,11863,7439,Eye anomaly NOS,Unspecified anomaly of eye
744.00,11864,74400,Ear anom NOS/impair hear,Unspecified anomaly of ear with impairment of hearing
744.01,11865,74401,Cong absence ext ear,Absence of external ear
744.02,11866,74402,Ex ear anm NEC-impr hear,Other anomalies of external ear with impairment of hearing
744.03,11867,74403,Middle ear anomaly NEC,"Anomaly of middle ear, except ossicles"
744.04,11868,74404,Anomalies ear ossicles,Anomalies of ear ossicles
744.05,11869,74405,Anomalies of inner ear,Anomalies of inner ear
744.09,11870,74409,Ear anom NEC/impair hear,Other anomalies of ear causing impairment of hearing
744.1,11871,7441,Accessory auricle,Accessory auricle
744.21,11872,74421,Cong absence of ear lobe,"Absence of ear lobe, congenital"
744.22,11873,74422,Macrotia,Macrotia
744.23,11874,74423,Microtia,Microtia
744.24,11875,74424,Eustachian tube anom NEC,Specified anomalies of Eustachian tube
744.29,11876,74429,Ear anomalies NEC,Other specified anomalies of ear
E998.8,11877,E9988,War inj:after cease NEC,Injury due to other war operations but occurring after cessation of hostilities
E998.9,11878,E9989,War inj:after cease NOS,Injury due to unspecified war operations but occurring after cessation of hostilities
E999.0,11879,E9990,"Late effect, war injury",Late effect of injury due to war operations
E999.1,11880,E9991,"Late effect, terrorism",Late effect of injury due to terrorism
V01.0,11881,V010,Cholera contact,Contact with or exposure to cholera
V01.1,11882,V011,Tuberculosis contact,Contact with or exposure to tuberculosis
V01.2,11883,V012,Poliomyelitis contact,Contact with or exposure to poliomyelitis
V01.3,11884,V013,Smallpox contact,Contact with or exposure to smallpox
V01.4,11885,V014,Rubella contact,Contact with or exposure to rubella
E860.9,11886,E8609,Acc poison-alcohol NOS,Accidental poisoning by unspecified alcohol
E861.0,11887,E8610,Acc pois-synth detergent,Accidental poisoning by synthetic detergents and shampoos
E861.1,11888,E8611,Acc poison-soap products,Accidental poisoning by soap products
E861.2,11889,E8612,Acc poison-polishes,Accidental poisoning by polishes
E861.3,11890,E8613,Acc poison-cleanser NEC,Accidental poisoning by other cleansing and polishing agents
E861.4,11891,E8614,Acc poison-disinfectants,Accidental poisoning by disinfectants
E861.5,11892,E8615,Acc poison-lead paints,Accidental poisoning by lead paints
E861.6,11893,E8616,Acc poison-paints NEC,Accidental poisoning by other paints and varnishes
E861.9,11894,E8619,Acc poison-cleanser NOS,"Accidental poisoning by unspecified cleansing and polishing agents, disinfectants, paints, and varnishes"
E862.0,11895,E8620,Acc poisn-petrol solvent,Accidental poisoning by petroleum solvents
E862.1,11896,E8621,Acc poisn-petroleum fuel,Accidental poisoning by petroleum fuels and cleaners
E862.2,11897,E8622,Acc pois-lubricating oil,Accidental poisoning by lubricating oils
726.19,12929,72619,Rotator cuff dis NEC,Other specified disorders of bursae and tendons in shoulder region
726.2,12930,7262,Shoulder region dis NEC,"Other affections of shoulder region, not elsewhere classified"
736.73,10880,73673,Cavus deformity of foot,"Cavus deformity of foot, acquired"
736.74,10881,73674,"Claw foot, acquired","Claw foot, acquired"
736.75,10882,73675,Acq cavovarus deformity,"Cavovarus deformity of foot, acquired"
736.76,10883,73676,Calcaneus deformity NEC,Other acquired calcaneus deformity
736.79,10884,73679,Acq ankle-foot def NEC,Other acquired deformities of ankle and foot
736.81,10885,73681,Unequal leg length,Unequal leg length (acquired)
736.89,10886,73689,Oth acq limb deformity,Other acquired deformity of other parts of limb
736.9,10887,7369,Acq limb deformity NOS,"Acquired deformity of limb, site unspecified"
737.0,10888,7370,Adoles postural kyphosis,Adolescent postural kyphosis
737.10,10889,73710,Kyphosis NOS,Kyphosis (acquired) (postural)
737.11,10890,73711,Radiation kyphosis,Kyphosis due to radiation
737.12,10891,73712,Postlaminectomy kyphosis,"Kyphosis, postlaminectomy"
737.19,10892,73719,Kyphosis NEC,Other kyphosis (acquired)
737.20,10893,73720,Lordosis NOS,Lordosis (acquired) (postural)
737.21,10894,73721,Postlaminectomy lordosis,"Lordosis, postlaminectomy"
737.22,10895,73722,Oth postsurgery lordosis,Other postsurgical lordosis
737.29,10896,73729,Lordosis NEC,Other lordosis (acquired)
737.30,10897,73730,Idiopathic scoliosis,"Scoliosis [and kyphoscoliosis], idiopathic"
737.31,10898,73731,Resolv idiopath scolios,Resolving infantile idiopathic scoliosis
737.32,10899,73732,Progr idiopath scoliosis,Progressive infantile idiopathic scoliosis
737.33,10900,73733,Radiation scoliosis,Scoliosis due to radiation
737.34,10901,73734,Thoracogenic scoliosis,Thoracogenic scoliosis
737.39,10902,73739,Scoliosis NEC,Other kyphoscoliosis and scoliosis
737.40,10903,73740,Spin curv NOS in oth dis,"Curvature of spine, unspecified, associated with other conditions"
737.41,10904,73741,Kyphosis in oth dis,Kyphosis associated with other conditions
737.42,10905,73742,Lordosis in oth dis,Lordosis associated with other conditions
737.43,10906,73743,Scoliosis in oth dis,Scoliosis associated with other conditions
737.8,10907,7378,Curvature of spine NEC,Other curvatures of spine
737.9,10908,7379,Curvature of spine NOS,Unspecified curvature of spine
738.0,10909,7380,Acq nose deformity,Acquired deformity of nose
738.10,10910,73810,Unspf acq deformity head,Unspecified acquired deformity of head
738.11,10911,73811,Zygomatic hyperplasia,Zygomatic hyperplasia
738.12,10912,73812,Zygomatic hypoplasia,Zygomatic hypoplasia
738.19,10913,73819,Oth spcf deformity head,Other specified acquired deformity of head
738.2,10914,7382,Acq neck deformity,Acquired deformity of neck
738.3,10915,7383,Acq chest deformity,Acquired deformity of chest and rib
738.4,10916,7384,Acq spondylolisthesis,Acquired spondylolisthesis
738.5,10917,7385,Other acq back deformity,Other acquired deformity of back or spine
738.6,10918,7386,Acq pelvic deformity,Acquired deformity of pelvis
738.7,10919,7387,Cauliflower ear,Cauliflower ear
738.8,10920,7388,Acq deformity NEC,Acquired deformity of other specified site
738.9,10921,7389,Acq deformity NOS,Acquired deformity of unspecified site
739.0,10922,7390,Somat dys head region,"Nonallopathic lesions, head region"
739.1,10923,7391,Somat dysfunc cervic reg,"Nonallopathic lesions, cervical region"
739.2,10924,7392,Somat dysfunc thorac reg,"Nonallopathic lesions, thoracic region"
739.3,10925,7393,Somat dysfunc lumbar reg,"Nonallopathic lesions, lumbar region"
739.4,10926,7394,Somat dysfunc sacral reg,"Nonallopathic lesions, sacral region"
739.5,10927,7395,Somat dysfunc pelvic reg,"Nonallopathic lesions, pelvic region"
793.7,10928,7937,Nonsp abn find-ms system,Nonspecific (abnormal) findings on radiological and other examination of musculoskeletal system
793.80,10929,79380,Ab mammogram NOS,"Abnormal mammogram, unspecified"
793.81,10930,79381,Mammographic microcalcif,Mammographic microcalcification
793.82,10931,79382,Inconclusive mammogram,Inconclusive mammogram
793.89,10932,79389,Abn finding-breast NEC,Other (abnormal) findings on radiological examination of breast
793.91,10933,79391,Image test incon d/t fat,Image test inconclusive due to excess body fat
793.99,10934,79399,Nonsp abn find-body NEC,Other nonspecific (abnormal) findings on radiological and other examinations of body structure
794.00,10935,79400,Abn cns funct study NOS,"Abnormal function study of brain and central nervous system, unspecified"
794.01,10936,79401,Abnorm echoencephalogram,Nonspecific abnormal echoencephalogram
794.02,10937,79402,Abn electroencephalogram,Nonspecific abnormal electroencephalogram [EEG]
794.09,10938,79409,Abn cns funct study NEC,Other nonspecific abnormal results of function study of brain and central nervous system
794.10,10939,79410,Abn stimul response NOS,"Nonspecific abnormal response to nerve stimulation, unspecified"
794.11,10940,79411,Abn retinal funct study,Nonspecific abnormal retinal function studies
794.12,10941,79412,Abnorm electro-oculogram,Nonspecific abnormal electro-oculogram [EOG]
794.13,10942,79413,Abnormal vep,Nonspecific abnormal visually evoked potential
794.14,10943,79414,Abn oculomotor studies,Nonspecific abnormal oculomotor studies
794.15,10944,79415,Abn auditory funct study,Nonspecific abnormal auditory function studies
794.16,10945,79416,Abn vestibular func stud,Nonspecific abnormal vestibular function studies
794.17,10946,79417,Abnorm electromyogram,Nonspecific abnormal electromyogram [EMG]
794.19,10947,79419,Abn periph nerv stud NEC,Other nonspecific abnormal results of function study of peripheral nervous system and special senses
794.2,10948,7942,Abn pulmonary func study,Nonspecific abnormal results of pulmonary function study
794.30,10949,79430,Abn cardiovasc study NOS,"Abnormal cardiovascular function study, unspecified"
794.31,10950,79431,Abnorm electrocardiogram,Nonspecific abnormal electrocardiogram [ECG] [EKG]
794.39,10951,79439,Abn cardiovasc study NEC,Other nonspecific abnormal results of function study of cardiovascular system
794.4,10952,7944,Abn kidney funct study,Nonspecific abnormal results of function study of kidney
794.5,10953,7945,Abn thyroid funct study,Nonspecific abnormal results of function study of thyroid
794.6,10954,7946,Abn endocrine study NEC,Nonspecific abnormal results of other endocrine function study
794.7,10955,7947,Abn basal metabol study,Nonspecific abnormal results of function study of basal metabolism
E849.5,10956,E8495,Accid on street/highway,Street and highway accidents
E849.6,10957,E8496,Accident in public bldg,Accidents occurring in public building
E849.7,10958,E8497,Accid in resident instit,Accidents occurring in residential institution
E849.8,10959,E8498,Accident in place NEC,Accidents occurring in other specified places
E849.9,10960,E8499,Accident in place NOS,Accidents occurring in unspecified place
V18.0,10961,V180,Fam hx-diabetes mellitus,Family history of diabetes mellitus
V18.11,10962,V1811,Fam hx MEN syndrome,Family history of multiple endocrine neoplasia [MEN] syndrome
